time,flow,salt,temp,TRC_tr1,TRC_age,NCS_ss1,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_grn
2023-07-25 12:00:00,0,0.011974,14.367192,1,0,17.780387,239.405293,0,9.296945,19.526772,0.966756,0.093714,101.383992,121.773381,11.221105,14.577397,0.543196,0.304689,862.758831,24.456078,0.142979,27.790043,0.686902
2023-07-26 12:00:00,0,0.011979,12.592915,1,0,16.710015,250.018687,0,9.537315,19.564017,1.011532,0.08897,103.93423,111.912589,11.334308,13.004027,0.521479,0.261294,886.38537,24.784217,0.137682,28.250117,0.654502
2023-07-27 12:00:00,0,0.011956,12.596466,1,0,15.576881,262.665715,0,9.618909,19.853054,1.055396,0.08654,106.541297,110.834051,11.421339,12.435579,0.496983,0.237065,912.022211,25.108802,0.131414,28.765772,0.66682
2023-07-28 12:00:00,0.0183,0.011956,12.597441,1,0,15.576857,235.807979,0,12.864855,15.528729,1.0645,0.087288,107.237786,109.588134,11.505925,12.283158,0.488426,0.238288,911.970699,25.107379,0.131406,28.764333,0.619619
2023-07-29 12:00:00,0.0417,0.012,12.532689,1,0,14.381705,1733.007256,0,18.597816,5.757456,0.901739,0.067892,85.167404,52.148113,9.104377,6.02402,0.410071,0.118089,832.513286,22.478702,0.122102,21.817229,0.441022
2023-07-30 12:00:00,0.0417,0.011998,13.172684,1,0,14.07633,1924.090178,0,19.622676,3.814207,0.871043,0.065123,80.650057,31.042643,8.668608,3.607814,0.397825,0.070871,808.311408,21.882524,0.121474,20.621008,0.399843
2023-07-31 12:00:00,0.0417,0.01199,13.578749,1,0,13.803847,1886.039682,0,20.130097,2.771997,0.863884,0.063977,78.922411,33.1683,8.495856,3.766884,0.388231,0.069519,795.977683,21.555271,0.119509,20.372909,0.389835
2023-08-01 12:00:00,0.0417,0.011979,13.453219,1,0,12.688716,1916.015939,0,19.921215,0.772527,0.856101,0.058167,78.955026,42.473837,8.96744,6.144267,0.432833,0.106775,768.76313,21.113168,0.12118,20.483989,0.338215
2023-08-02 12:00:00,0.0417,0.011946,13.211225,1,0,8.761331,1834.195961,0,15.402637,0.034952,0.856356,0.040013,86.54603,99.991786,11.874104,20.523023,0.657018,0.339695,704.260642,20.518848,0.137348,21.558887,0.167851
2023-08-03 12:00:00,0.0118,0.011994,14.398036,1,0,11.744561,1882.309449,0,18.842831,4.179197,0.902103,0.056886,79.960819,34.044803,8.541377,3.581266,0.355403,0.052577,791.809436,21.194375,0.108225,21.133931,0.428914
2023-08-04 12:00:00,0.0069,0.011991,12.827928,1,0,9.655002,1434.504368,0,15.888407,10.052538,1.059851,0.050687,94.52084,84.452075,9.55784,7.64097,0.316621,0.086388,884.890053,22.770947,0.093321,24.78589,0.544076
2023-08-05 12:00:00,0,0.012,12.290757,1,0,10.427874,1543.137098,0,19.826515,2.814051,0.939498,0.05096,82.325707,66.208346,8.696706,6.214814,0.32999,0.07358,798.647152,21.143523,0.100265,21.925363,0.426563
2023-08-06 12:00:00,0,0.011985,12.893879,1,0,8.582679,391.370236,0,19.446383,6.078673,1.146603,0.052109,106.84709,185.510982,10.447038,15.862341,0.293108,0.167426,935.664682,23.695705,0.087781,26.97239,0.613455
2023-08-07 12:00:00,0,0.011964,13.147781,1,0,6.590741,203.087177,0,19.113819,10.189598,1.406931,0.049348,134.389311,195.986641,12.420284,16.966387,0.247483,0.187432,1104.271004,26.770847,0.069636,32.799242,0.708486
2023-08-08 12:00:00,0,0.011962,13.169194,1,0,6.548265,168.584125,0,21.541689,6.94096,1.425122,0.049685,137.546623,196.279239,12.663714,17.348334,0.242039,0.205669,1113.252291,26.935537,0.068741,33.121862,0.694973
2023-08-09 12:00:00,0,0.011957,13.085186,1,0,10.088078,247.51899,0,9.16489,23.539318,1.443934,0.077424,133.346214,128.91834,12.594624,12.259253,0.313485,0.172795,1147.674313,28.215704,0.08205,33.913798,0.894654
2023-08-10 12:00:00,0,0.011958,13.029627,1,0,13.221423,231.956371,0,9.21009,22.703265,1.364643,0.095795,128.29633,183.573623,12.372913,18.418351,0.355705,0.288759,1103.237133,27.627719,0.092475,33.176501,0.923536
2023-08-11 12:00:00,0,0.011961,12.216335,1,0,15.050692,232.571347,0,8.603906,22.8481,1.329359,0.104532,125.596575,139.363247,12.332162,14.464697,0.392306,0.242049,1083.027567,27.561605,0.101884,32.57821,0.917194
2023-08-12 12:00:00,0,0.011961,12.217809,1,0,15.050692,206.49378,0,12.128692,18.160215,1.336391,0.105088,126.546142,136.05886,12.440057,14.126087,0.385992,0.240918,1082.968071,27.560091,0.101878,32.576643,0.854073
2023-08-13 12:00:00,0,0.011961,12.220365,1,0,15.050695,180.80008,0,15.385412,13.742042,1.343323,0.105638,127.346417,133.298926,12.532388,13.850374,0.379771,0.240813,1082.908561,27.558577,0.101872,32.575104,0.795457
2023-08-14 12:00:00,0,0.011961,12.222797,1,0,15.052059,153.21088,0,18.969938,8.854664,1.350172,0.106192,128.034257,133.126794,12.614882,14.011204,0.373672,0.251866,1082.847458,27.557064,0.101868,32.573519,0.741458
2023-08-15 12:00:00,0,0.011961,12.229467,1,0,15.080525,128.264094,0,22.030895,4.622616,1.356804,0.106929,128.763165,141.225553,12.71594,15.47666,0.367957,0.296212,1082.736165,27.555603,0.101891,32.569971,0.697364
2023-08-16 12:00:00,0,0.011961,12.242649,1,0,15.171991,103.433764,0,25.38184,0.099241,1.362981,0.108096,129.540616,148.501703,12.836169,16.719894,0.362916,0.335091,1082.44734,27.55437,0.102015,32.560627,0.662791
2023-08-17 12:00:00,0,0.011961,13.305226,1,0,25.020795,171.111695,0,16.620947,10.329221,1.18449,0.158215,119.309243,173.107831,12.5879,22.368236,0.528685,0.509259,1006.144365,27.149132,0.140769,31.005665,0.888265
2023-08-18 12:00:00,0,0.011962,13.683335,1,0,29.71497,180.776379,0,15.064964,11.438517,1.114084,0.178057,116.598158,192.193915,12.735494,26.464718,0.594692,0.638961,973.004329,26.92902,0.157775,30.333141,0.934335
2023-08-19 12:00:00,0,0.011978,13.826783,1,0,37.534794,200.334497,0,12.482107,14.460157,0.985076,0.199436,111.23316,197.129053,12.650994,27.707068,0.709867,0.691169,922.091966,26.366949,0.185943,29.395954,0.978197
2023-08-20 12:00:00,0,0.011979,13.830709,1,0,37.733557,172.917534,0,15.513482,10.358865,0.994498,0.202425,113.833653,193.162561,13.090178,27.12893,0.701377,0.690027,920.719227,26.350777,0.186661,29.370331,0.904684
2023-08-21 12:00:00,0,0.011979,13.833624,1,0,37.83971,144.272201,0,18.734495,5.988129,1.00529,0.20521,116.352596,194.473553,13.506032,27.148881,0.691647,0.697657,919.899013,26.340701,0.187072,29.355228,0.835468
2023-08-22 12:00:00,0,0.011979,13.833685,1,0,37.841601,118.973608,0,21.430583,2.312328,1.017835,0.207781,118.811098,198.58425,13.898581,27.447603,0.680261,0.706027,919.839609,26.339038,0.187062,29.353659,0.770624
2023-08-23 12:00:00,0,0.011979,13.834421,1,0,37.856447,87.173023,0,25.693806,0,1.030113,0.210373,121.179875,203.284873,14.262732,27.672714,0.669051,0.701323,919.724354,26.336764,0.187082,29.350886,0.711261
2023-08-24 12:00:00,0,0.011979,13.834928,1,0,37.861674,66.523973,0,28.367361,0,1.042243,0.212882,123.132711,200.65915,14.564872,26.897469,0.657738,0.666311,919.63623,26.334789,0.187088,29.348945,0.656414
2023-08-25 12:00:00,0,0.011979,13.838436,1,0,37.846601,50.705832,0,30.699133,0,1.053817,0.215175,124.878046,185.881102,14.80922,23.974399,0.646433,0.533986,919.366525,26.330972,0.187193,29.344808,0.611694
2023-08-26 12:00:00,0,0.011979,13.838857,1,0,37.742137,35.49985,0,33.633732,0,1.065788,0.217021,125.429355,174.556717,14.896182,21.962606,0.634203,0.453764,919.321355,26.329812,0.187173,29.345313,0.577358
2023-08-27 12:00:00,0,0.011979,13.839106,1,0,37.64924,23.331954,0,36.95216,0,1.077577,0.218882,125.333188,169.184964,14.896746,21.157798,0.621848,0.433097,919.269294,26.328376,0.187158,29.345683,0.542031
2023-08-28 12:00:00,0.0012,0.011979,13.843828,1,0,36.410504,12.276232,0,42.842319,0.030305,1.093131,0.214756,123.631099,162.638398,14.658203,20.200174,0.606939,0.409137,920.204401,26.365719,0.186442,29.38861,0.536628
2023-08-29 12:00:00,0,0.011979,13.845786,1,0,35.211678,7.81124,0,46.190527,0.022183,1.107804,0.210481,122.269863,154.607465,14.490884,19.018593,0.593316,0.378052,920.947353,26.394961,0.185865,29.428699,0.521792
2023-08-30 12:00:00,0.001,0.011978,13.833233,1,0,33.944609,27.932723,0,48.935264,0.014304,1.12499,0.206004,121.030778,148.059725,14.305879,18.008608,0.571942,0.348338,921.022713,26.386696,0.182501,29.40817,0.487542
2023-08-31 12:00:00,0,0.011974,13.871346,1,0,30.602763,11.609878,0,46.755744,0.031974,1.171071,0.193476,121.224741,142.401435,14.243184,16.896302,0.547017,0.300219,936.149221,26.979928,0.174377,29.756395,0.473284
2023-09-01 12:00:00,0,0.011974,13.868877,1,0,30.233894,17.4255,0,49.969271,0.046958,1.182785,0.193046,119.891867,139.482206,14.067886,16.322322,0.532412,0.276459,935.619378,26.952357,0.173218,29.735384,0.438119
2023-09-02 12:00:00,0,0.011971,13.910085,1,0,28.402305,6.792022,0,50.092111,0.021299,1.217745,0.186864,119.121495,136.59689,13.909291,15.498426,0.511502,0.230152,946.336408,27.373444,0.167227,29.956264,0.417389
2023-09-03 12:00:00,0,0.011958,15.39494,1,0,12.311596,172.738614,0,22.151385,9.748485,1.375647,0.094234,119.054128,107.378613,13.193341,11.42406,0.342396,0.135251,1008.45744,28.658909,0.102761,30.847122,0.58578
2023-09-04 12:00:00,0,0.011965,14.570306,1,0,6.610762,264.028357,0,11.111358,12.900953,1.414582,0.051189,117.075088,96.94334,12.704195,10.012039,0.291255,0.120336,1009.932974,28.480982,0.08103,30.695928,0.634841
2023-09-05 12:00:00,0,0.011961,15.135074,1,0,6.549336,260.881812,0,10.000099,13.464293,1.374315,0.049824,113.140142,104.863522,12.224415,10.737093,0.301233,0.146007,977.454969,27.486125,0.082227,30.040498,0.633106
2023-09-06 12:00:00,0,0.011955,15.397438,1,0,7.088459,256.114834,0,9.63458,13.541188,1.370683,0.054063,113.009524,104.848317,12.152818,10.858122,0.331436,0.169413,976.117151,27.33419,0.089395,30.016852,0.611269
2023-09-07 12:00:00,0,0.01196,15.572896,1,0,8.224818,257.690633,0,8.39205,14.615218,1.339211,0.061502,111.047551,120.079009,11.882854,12.477111,0.376486,0.222102,957.839536,26.683325,0.099715,29.735014,0.625382
2023-09-08 12:00:00,0,0.01195,15.319032,1,0,10.013399,232.024983,0,7.873623,14.930021,1.314421,0.073122,110.56239,178.198021,11.776727,18.669488,0.436156,0.374416,946.360109,26.220665,0.113864,29.775821,0.587085
2023-09-09 12:00:00,0,0.01195,15.322787,1,0,10.013402,196.239579,0,11.762265,9.809316,1.324564,0.073692,113.240696,172.864141,12.048095,18.114654,0.427886,0.372232,946.294091,26.218835,0.113856,29.774009,0.536851
2023-09-10 12:00:00,0,0.01195,15.334434,1,0,10.015388,164.921151,0,14.766699,5.755501,1.334519,0.074278,115.571532,168.213835,12.283829,17.662685,0.419782,0.375601,946.230943,26.217037,0.113856,29.772355,0.492158
2023-09-11 12:00:00,0,0.01195,15.340487,1,0,10.019717,132.778012,0,18.043677,1.374033,1.34434,0.074866,117.59015,164.175945,12.488735,17.308223,0.411889,0.385988,946.16995,26.215255,0.113863,29.770845,0.450925
2023-09-12 12:00:00,0,0.01195,15.365684,1,0,10.04345,105.441291,0,20.644231,0,1.353979,0.075619,119.242344,159.275594,12.659824,16.902202,0.404595,0.403013,946.138774,26.213713,0.113965,29.770462,0.415458
2023-09-13 12:00:00,0,0.01195,15.375135,1,0,10.064285,77.431406,0,23.958307,0,1.363553,0.076326,120.414729,152.373318,12.781287,16.24868,0.397204,0.411668,946.089543,26.211918,0.114027,29.769624,0.382286
2023-09-14 12:00:00,0,0.011983,15.442047,1,0,15.75229,243.411318,0,10.23177,10.721642,1.214188,0.106518,103.365755,92.050499,10.842378,9.75676,0.605592,0.309034,873.304324,23.754476,0.162845,27.870958,0.48578
2023-09-15 12:00:00,0.0013,0.011955,15.831149,1,0,19.000123,245.829332,0,7.027118,14.173128,1.124135,0.119871,97.163944,132.152566,10.101464,14.106167,0.709245,0.492725,827.121946,22.266266,0.185217,27.077891,0.515083
2023-09-16 12:00:00,0,0.011955,15.831494,1,0,19.000131,212.583123,0,10.3812,9.749363,1.140373,0.121603,98.892281,128.286327,10.288427,13.700711,0.694568,0.490938,827.061945,22.264651,0.185204,27.076162,0.468654
2023-09-17 12:00:00,0,0.011955,15.834565,1,0,18.979119,181.44636,0,13.508523,5.548333,1.15661,0.123206,100.513832,128.020873,10.465639,13.733865,0.679621,0.505861,827.188676,22.268095,0.185015,27.078004,0.426685
2023-09-18 12:00:00,0,0.011955,15.835254,1,0,18.97927,147.760592,0,16.662424,1.307768,1.172236,0.124873,102.000906,131.836744,10.631335,14.277091,0.665772,0.541734,827.12871,22.266481,0.185001,27.076364,0.388277
2023-09-19 12:00:00,0,0.011955,15.836213,1,0,18.981483,115.768193,0,19.722631,0.071145,1.187592,0.126526,103.71489,142.994241,10.830546,15.731634,0.652667,0.613035,827.069705,22.264896,0.184989,27.074891,0.353658
2023-09-20 12:00:00,0,0.011955,15.840009,1,0,18.998925,83.161922,0,23.296967,0.072791,1.202794,0.128273,105.705881,153.35433,11.069996,17.027179,0.640437,0.668228,827.041493,22.26423,0.185017,27.075131,0.32292
2023-09-21 12:00:00,0,0.011955,15.846221,1,0,19.038115,59.956048,0,26.069723,0.0688,1.217826,0.13016,107.495399,156.885678,11.284708,17.359064,0.628528,0.663287,827.085153,22.265664,0.185118,27.078537,0.296481
2023-09-22 12:00:00,0,0.011955,15.84797,1,0,19.054239,39.362609,0,29.419781,0.06015,1.232572,0.131852,108.307714,151.574764,11.383516,16.591842,0.615693,0.614479,827.049928,22.264767,0.185129,27.078888,0.27144
2023-09-23 12:00:00,0.0043,0.011955,15.864072,1,0,19.119904,27.239469,0,31.669046,0.050163,1.247434,0.133944,109.218536,145.820966,11.491622,15.686547,0.603961,0.548023,827.293993,22.27196,0.185418,27.089323,0.250281
2023-09-24 12:00:00,0,0.011979,16.28792,1,0,10.059571,1264.855481,0,32.63304,0.01401,1.26066,0.071525,95.634567,76.802297,9.681246,7.619285,0.341808,0.236892,847.234564,22.615256,0.111659,27.135475,0.277458
2023-09-25 12:00:00,0,0.011958,15.958054,1,0,18.271444,119.487431,0,36.885491,0.031573,1.276339,0.13121,108.834029,133.302222,11.382905,13.644401,0.552618,0.399512,830.493381,22.335111,0.177799,27.134369,0.233384
2023-09-26 12:00:00,0,0.011958,15.972236,1,0,18.363627,87.400778,0,37.590616,0.114339,1.289658,0.133286,109.92495,132.569041,11.478798,13.310928,0.542174,0.355677,830.609295,22.337773,0.178252,27.143871,0.221726
2023-09-27 12:00:00,0,0.011958,15.975974,1,0,18.372949,61.195725,0,39.298232,0,1.302474,0.134689,110.528071,130.204154,11.522328,12.918651,0.530277,0.326068,830.571669,22.336618,0.178269,27.143935,0.204676
2023-09-28 12:00:00,0.006,0.011957,16.008233,1,0,18.510531,33.498831,0,42.396154,0,1.316249,0.13722,110.374454,129.854934,11.477952,12.516643,0.520427,0.260052,831.048285,22.346598,0.179144,27.172031,0.209883
2023-09-29 12:00:00,0,0.011981,16.660527,1,0,11.478285,1336.033638,0,40.16205,0.04119,1.258665,0.084357,92.988602,77.586899,9.475734,7.275368,0.376105,0.130446,815.658112,21.722243,0.120736,26.263876,0.265281
2023-09-30 12:00:00,0.0217,0.011965,16.288157,1,0,16.131103,401.911975,0,44.442846,0.301679,1.319704,0.120561,104.451499,109.728457,10.736452,10.262309,0.45525,0.172893,827.130548,22.158891,0.16051,26.930998,0.241864
2023-10-01 12:00:00,0.0129,0.012001,17.3135,1,0,6.777778,1804.096181,0,39.935845,0.170616,1.204631,0.048194,78.883701,45.721078,7.853548,4.314173,0.269829,0.059382,795.09338,20.95851,0.0814,25.224461,0.314597
2023-10-02 12:00:00,0,0.012005,17.800574,1,0,4.840689,1700.19321,0,35.751318,0.912379,1.220997,0.03432,80.403991,43.573966,7.773722,4.085074,0.226117,0.042468,827.358841,21.246586,0.064621,25.834719,0.409309
2023-10-03 12:00:00,0.0002,0.012005,17.017584,1,0,3.505627,239.942567,0,11.388967,4.272655,1.414676,0.028495,117.629106,82.76475,10.607533,6.983066,0.171482,0.04276,1024.161596,24.138151,0.052442,30.823644,0.872274
2023-10-04 12:00:00,0,0.01199,16.883198,1,0,2.921661,304.926614,0,11.555414,3.483053,1.368821,0.022884,114.602946,119.810785,10.191696,9.763418,0.152252,0.057656,998.921183,23.253983,0.045566,30.393387,0.808102
2023-10-05 12:00:00,0.0008,0.011987,16.90059,1,0,2.912493,204.495388,0,14.535693,0,1.381392,0.023063,116.65452,117.492354,10.32757,9.573236,0.147263,0.058052,1005.353874,23.373809,0.045522,30.598559,0.739324
2023-10-06 12:00:00,0.0047,0.011986,16.944238,1,0,2.909923,154.065128,0,17.516262,0,1.387333,0.023162,117.430366,108.796157,10.363522,8.868696,0.143357,0.055206,1006.661836,23.397882,0.045509,30.64411,0.682335
2023-10-07 12:00:00,0,0.012054,16.939668,1,0,3.09104,1362.909867,0,21.03528,0.089147,1.182639,0.020767,90.033299,60.895248,8.217162,5.070409,0.16676,0.033688,844.482127,20.352283,0.045908,25.57268,0.590538
2023-10-08 12:00:00,0.0051,0.012042,16.986329,1,0,3.046774,387.42242,0,22.726464,0.015418,1.222051,0.02138,94.976122,90.156391,8.574496,7.295504,0.15812,0.048885,871.483112,20.858851,0.045835,26.546048,0.559961
2023-10-09 12:00:00,0.0328,0.012015,16.877121,1,0,3.91339,1502.357516,0,16.591839,4.055211,1.102241,0.024062,83.571336,122.148569,8.25753,10.776068,0.202398,0.144193,752.155473,19.609277,0.054952,24.469638,0.716483
2023-10-10 12:00:00,0.0206,0.011997,16.776637,1,0,4.651293,2004.092794,0,13.512135,3.256099,0.99328,0.026365,74.78682,140.108001,8.079564,12.929843,0.238979,0.214824,643.405526,18.394371,0.062583,22.398282,0.80127
2023-10-11 12:00:00,0.0004,0.011995,17.084228,1,0,4.533975,2107.483264,0,16.233224,0.101753,1.010169,0.026019,78.688137,133.343577,8.334086,12.332341,0.236334,0.204998,655.108131,18.463956,0.06155,22.681907,0.776274
2023-10-12 12:00:00,0.0258,0.011995,17.206065,1,0,4.394097,446.891235,0,18.08848,0,1.026395,0.02601,82.137031,109.431884,8.537469,9.20627,0.228376,0.136204,665.528844,18.55783,0.060957,22.95545,0.758125
2023-10-13 12:00:00,0,0.011994,18.89977,1,0,2.55071,2203.752131,0,10.656544,5.952728,1.134912,0.016858,94.48922,76.784089,8.49571,6.37721,0.197227,0.081252,809.891331,19.107104,0.050818,24.325069,1.178512
2023-10-14 12:00:00,0.0256,0.011995,18.96198,1,0,2.491262,440.3675,0,13.105247,2.445469,1.151041,0.017123,95.715411,78.241348,8.521907,6.014171,0.189734,0.073036,819.081092,19.215541,0.050498,24.61809,1.086693
2023-10-15 12:00:00,0.0038,0.011993,18.476086,1,0,2.853106,1926.018063,0,14.920434,0.854118,1.103749,0.018575,89.957498,68.225538,8.771929,5.751339,0.468376,0.066222,741.092084,17.901632,0.046737,22.683289,0.902634
2023-10-16 12:00:00,0.0327,0.011996,18.557899,1,0,2.772646,1425.363388,0,16.472737,0,1.124128,0.018446,90.569312,66.165324,8.709046,5.211212,0.452835,0.063993,749.746001,17.925676,0.046297,22.95152,0.89999
2023-10-17 12:00:00,0.0047,0.012064,19.864812,1,0,2.200401,2090.112053,0,14.202577,0.010797,1.144359,0.015171,91.66033,43.038876,7.917949,3.431078,0.210236,0.043265,819.326615,18.472722,0.049174,23.445909,1.386066
2023-10-18 12:00:00,0.0319,0.012068,20.018017,1,0,2.260571,1720.105279,0,16.291862,0.107769,1.164148,0.016027,90.015188,40.037062,8.07087,3.231913,0.346306,0.040408,808.343408,18.335271,0.048277,23.200001,1.358577
2023-10-19 12:00:00,0.0318,0.012029,19.346691,1,0,3.180366,1973.168913,0,23.130094,0.139683,1.468257,0.028313,88.252585,71.641457,12.194711,6.817506,2.455612,0.047791,698.082277,16.978697,0.035621,22.254288,0.858237
2023-10-20 12:00:00,0,0.012052,19.837377,1,0,2.979823,2218.104708,0,22.11311,0.048305,1.451708,0.026295,85.308559,42.091462,11.028428,3.874541,1.945267,0.036809,702.187092,17.033095,0.03893,21.462569,1.107106
2023-10-21 12:00:00,0.0395,0.012043,19.733753,1,0,2.972705,439.937917,0,23.592437,0.026462,1.555062,0.028029,87.011026,52.790867,11.187115,4.46082,1.990186,0.045977,711.110042,17.133222,0.037761,22.145134,0.961365
2023-10-22 12:00:00,0.0183,0.011996,18.981818,1,0,4.004665,2093.55604,0,35.105983,0.688791,2.236115,0.053878,85.308081,82.109089,17.88974,8.333987,5.543243,0.048144,579.738636,15.552997,0.026386,20.327448,0.407746
2023-10-23 12:00:00,0.0174,0.011996,19.015539,1,0,3.982373,2116.738194,0,34.105917,1.192934,2.42465,0.058167,86.75003,66.492466,17.85037,6.679498,5.453513,0.043481,588.01612,15.68049,0.026341,20.610738,0.456175
2023-10-24 12:00:00,0.0188,0.011988,18.829925,1,0,4.054554,2339.544139,0,39.210987,1.510438,2.795698,0.07067,89.358422,80.001799,20.227476,8.102009,6.700071,0.048183,590.753749,15.802235,0.02487,21.138946,0.570877
2023-10-25 12:00:00,0.0044,0.012162,20.456574,1,0,2.291373,2334.225837,0,19.150373,0.375515,1.52457,0.023952,81.906615,29.154193,9.424313,2.767069,1.374177,0.027715,788.267831,18.244339,0.044903,21.598105,2.593428
2023-10-26 12:00:00,0.024,0.012151,19.540813,1,0,1.839891,940.850376,0,15.424393,0,1.344463,0.01491,97.131146,49.373126,8.570402,4.194677,0.3597,0.04883,947.521471,21.019849,0.049757,26.887407,2.87523
2023-10-27 12:00:00,0.0165,0.012206,19.494278,1,0,1.980516,2143.546213,0,16.965028,0.095147,1.316381,0.015719,83.159155,32.868695,7.860867,3.040555,0.492518,0.035941,851.946283,19.36454,0.048783,22.833585,2.830898
2023-10-28 12:00:00,0.0194,0.012188,19.470661,1,0,2.205135,1790.567192,0,22.586424,0.050897,1.64498,0.022015,82.249488,37.57201,9.642205,3.61888,1.487752,0.037617,818.720702,18.898112,0.046244,22.38939,2.392538
2023-10-29 12:00:00,0.0277,0.012113,19.21032,1,0,3.018794,2399.08698,0,38.710629,1.407623,2.998931,0.055367,85.308006,58.725718,17.212866,5.965385,5.454284,0.04575,711.547763,17.49349,0.037077,21.401713,1.642809
2023-10-30 12:00:00,0.0197,0.012068,19.093573,1,0,3.471235,2117.972006,0,47.645773,3.044141,3.995125,0.084452,87.901377,67.077617,21.635676,6.915437,7.745616,0.050296,654.790116,16.763029,0.031823,21.03881,1.226293
2023-10-31 12:00:00,0.0183,0.012028,18.901627,1,0,3.904171,2298.612001,0,56.905265,5.471896,5.090426,0.119029,89.056576,70.560203,25.963088,7.351877,10.065573,0.052517,590.044285,15.818623,0.026635,20.266862,0.724389
2023-11-01 12:00:00,0.0308,0.012029,19.086199,1,0,3.738985,1631.09532,0,55.007485,6.373994,5.147816,0.12741,94.663147,78.103745,25.689956,7.9158,9.694052,0.060139,651.857808,17.041926,0.029022,22.160307,1.663344
2023-11-02 12:00:00,0.0159,0.011994,18.886673,1,0,4.22583,2112.081481,0,61.66931,12.098201,6.543196,0.16528,91.91693,64.126897,29.506726,6.646574,11.881734,0.052228,550.583196,15.326338,0.022786,20.106562,0.597453
2023-11-03 12:00:00,0.0142,0.012028,19.408068,1,0,3.836254,2098.132122,0,51.604326,13.246975,6.086203,0.149247,92.029782,54.885451,25.930533,5.551343,9.913633,0.047935,615.848919,16.412775,0.026882,21.293812,2.278227
2023-11-04 12:00:00,0.0199,0.012318,21.606137,1,0,1.969667,1958.250967,0,16.600789,0,1.585337,0.01966,79.101923,24.042955,8.350137,2.159921,0.826746,0.021914,849.53282,19.854913,0.046571,22.612319,9.618316
2023-11-05 12:00:00,0.0257,0.012361,21.084633,1,0,1.953599,2081.012647,0,16.648836,0,1.615599,0.019663,76.383101,20.930487,8.17677,1.872456,0.8535,0.01857,833.398522,19.506971,0.045571,22.113449,10.602431
2023-11-06 12:00:00,0.0532,0.012403,21.440698,1,0,1.941673,2074.406683,0,17.149649,0,1.664643,0.020271,71.511196,17.092132,7.903194,1.573261,0.915193,0.015283,804.51698,18.910458,0.044506,21.082479,11.39302
2023-11-07 12:00:00,0.0328,0.012258,20.680391,1,0,2.859292,2194.790637,0,45.748058,3.146907,4.638061,0.082831,79.434179,48.384292,18.723722,5.133849,6.600674,0.051206,706.191567,17.533108,0.035917,20.680517,7.035916
2023-11-08 12:00:00,0.0447,0.012174,20.291185,1,0,3.415219,2215.821124,0,60.274446,7.70068,6.61701,0.139188,83.353182,61.82259,24.653663,6.46801,9.734058,0.06945,643.900031,16.628245,0.030812,20.259843,4.941443
2023-11-09 12:00:00,0.0226,0.012046,19.617163,1,0,4.318749,2065.994917,0,86.973427,13.275123,9.751239,0.256359,90.493197,87.843535,34.337251,9.469915,14.832997,0.109022,555.001511,15.38243,0.023313,19.82169,1.978435
2023-11-10 12:00:00,0.0368,0.012001,19.492638,1,0,4.721387,2107.226863,0,93.021816,18.496221,11.108007,0.316768,91.961601,101.785852,36.622304,10.797119,16.030885,0.130534,523.374279,14.943414,0.020741,19.668087,1.032384
2023-11-11 12:00:00,0.0249,0.011996,19.711298,1,0,4.717331,2021.784333,0,93.112043,18.236487,11.294494,0.337878,92.250727,108.839466,35.269323,11.349998,15.28753,0.138529,547.090045,15.33918,0.021091,20.384129,2.469984
2023-11-12 12:00:00,0.0088,0.012034,21.323768,1,0,1.817677,2010.105389,0,11.174235,3.518296,1.989847,0.02264,133.017493,107.216115,12.040735,8.565479,0.836866,0.072081,1158.980948,24.465553,0.039644,30.149097,20.245997
2023-11-13 12:00:00,0.0713,0.012106,19.90679,1,0,1.745147,2063.916414,0,12.493114,2.068434,2.029139,0.021569,126.649388,76.528213,11.548422,6.061095,0.851537,0.054293,1129.015976,23.880143,0.040204,29.994429,21.162538
2023-11-14 12:00:00,0.0311,0.012084,18.753394,1,0,1.727081,2159.333137,0,13.363876,1.238247,2.073072,0.021294,127.479102,62.296502,11.697613,4.942909,0.903027,0.050626,1116.283976,23.559034,0.040717,29.56245,19.501188
2023-11-15 12:00:00,0.0297,0.012069,18.349335,1,0,1.730754,2056.154404,0,15.029019,0.054209,2.080648,0.021244,125.947811,61.502722,11.671576,5.089113,0.899897,0.059729,1104.635314,23.541891,0.042296,29.331815,16.915543
2023-11-16 12:00:00,0.03,0.012076,18.704658,1,0,1.791857,2357.867583,0,15.349103,0,2.031878,0.021626,121.123601,50.687645,11.39385,4.46032,0.858186,0.05868,1075.103589,23.293327,0.044797,28.705801,16.04432
2023-11-17 12:00:00,0.0201,0.012116,20.666572,1,0,1.771773,1978.438146,0,13.969015,0.083714,1.984258,0.021712,115.810725,31.027087,11.028632,2.944741,0.802824,0.040927,1051.144721,23.109234,0.046755,27.97321,20.945043
2023-11-18 12:00:00,0.0436,0.012184,20.768854,1,0,1.740965,2060.922022,0,13.447092,0.074871,1.901053,0.020525,108.47233,29.258796,10.373042,2.843036,0.700834,0.037024,1021.77723,22.741848,0.046827,27.542821,23.441183
